Customer_ID,Customer_Name,Transaction_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Country,Country_Risk,Occupation,Account_Age_Months,KYC_Status,Branch,Risk_Score,Customer_Risk,Alert_Status,SAR_Flag
C05864,Customer_5864,T005864,2025-06-04,142924,Cheque,Hong Kong,Medium,Doctor,137,Complete,Pune,50,Medium,Closed,No
C05865,Customer_5865,T005865,2025-12-01,1553,Online Transfer,Panama,High,Salaried,11,Complete,Bangalore,25,Low,Closed,No
C05866,Customer_5866,T005866,2025-11-20,7815,Online Transfer,Germany,Low,Consultant,28,Incomplete,Bangalore,15,Low,Closed,No
C05867,Customer_5867,T005867,2025-11-12,209757,Online Transfer,India,Low,Salaried,147,Complete,Hyderabad,40,Medium,Closed,No
C05868,Customer_5868,T005868,2025-02-13,139167,Cash Deposit,UAE,Medium,Engineer,63,Complete,Mumbai,50,Medium,Closed,No
C05869,Customer_5869,T005869,2025-04-16,245401,Online Transfer,UK,Low,Trader,49,Complete,Kolkata,40,Medium,Closed,No
C05870,Customer_5870,T005870,2025-09-01,231276,Cash Deposit,UK,Low,Freelancer,100,Complete,Kolkata,40,Medium,Closed,No
C05871,Customer_5871,T005871,2025-06-24,66586,Cash Withdrawal,Cayman Islands,High,Engineer,164,Complete,Hyderabad,45,Medium,Closed,No
C05872,Customer_5872,T005872,2025-06-22,119204,Wire Transfer,Singapore,Low,Business Owner,73,Complete,Kolkata,60,Medium,Open,No
C05873,Customer_5873,T005873,2025-06-14,106133,Cheque,UAE,Medium,Doctor,138,Complete,Delhi,50,Medium,Closed,No
C05874,Customer_5874,T005874,2025-01-07,55468,Cheque,Germany,Low,Freelancer,27,Complete,Hyderabad,20,Low,Closed,No
C05875,Customer_5875,T005875,2025-07-23,150696,Cash Deposit,Canada,Low,Salaried,87,Pending,Chennai,45,Medium,Closed,No
C05876,Customer_5876,T005876,2025-04-18,100392,Cash Deposit,Germany,Low,Freelancer,98,Pending,Pune,45,Medium,Closed,No
C05877,Customer_5877,T005877,2025-11-06,37435,Cash Deposit,UAE,Medium,Doctor,38,Complete,Mumbai,10,Low,Closed,No
C05878,Customer_5878,T005878,2025-06-08,118874,Cash Deposit,Cayman Islands,High,Business Owner,138,Complete,Hyderabad,65,Medium,Open,No
C05879,Customer_5879,T005879,2025-07-03,126560,Cash Withdrawal,Germany,Low,Business Owner,73,Complete,Delhi,40,Medium,Closed,No
C05880,Customer_5880,T005880,2025-09-21,95434,Cash Deposit,Panama,High,Consultant,163,Pending,Mumbai,50,Medium,Closed,No
C05881,Customer_5881,T005881,2025-02-06,161352,Online Transfer,Cayman Islands,High,Business Owner,113,Complete,Pune,65,Medium,Open,No
C05882,Customer_5882,T005882,2025-02-06,185085,Cash Deposit,UAE,Medium,Business Owner,81,Complete,Chennai,50,Medium,Closed,No
C05883,Customer_5883,T005883,2025-05-17,117581,Online Transfer,UAE,Medium,Freelancer,104,Complete,Delhi,50,Medium,Closed,No
C05884,Customer_5884,T005884,2025-10-04,178894,Cash Withdrawal,Panama,High,Business Owner,19,Complete,Hyderabad,65,Medium,Open,No
C05885,Customer_5885,T005885,2025-07-02,180963,Cheque,India,Low,Trader,36,Complete,Mumbai,40,Medium,Closed,No
C05886,Customer_5886,T005886,2025-01-18,76151,Online Transfer,UK,Low,Student,166,Incomplete,Bangalore,35,Low,Closed,No
C05887,Customer_5887,T005887,2025-01-04,196689,Wire Transfer,India,Low,Student,88,Complete,Chennai,60,Medium,Open,No
C05888,Customer_5888,T005888,2025-10-03,105748,Online Transfer,Singapore,Low,Trader,177,Pending,Hyderabad,45,Medium,Closed,No
C05889,Customer_5889,T005889,2025-04-03,104912,Cash Withdrawal,Germany,Low,Freelancer,23,Complete,Delhi,40,Medium,Closed,No
C05890,Customer_5890,T005890,2025-03-30,144418,Cash Deposit,Singapore,Low,Consultant,138,Complete,Hyderabad,40,Medium,Closed,No
C05891,Customer_5891,T005891,2025-11-25,96320,Cash Deposit,USA,Low,Business Owner,42,Complete,Bangalore,20,Low,Closed,No
C05892,Customer_5892,T005892,2025-01-20,139293,Wire Transfer,India,Low,Engineer,150,Incomplete,Hyderabad,75,High,Open,Yes
C05893,Customer_5893,T005893,2025-10-12,156346,Wire Transfer,UK,Low,Trader,5,Complete,Hyderabad,60,Medium,Open,No
C05894,Customer_5894,T005894,2025-12-03,218642,Online Transfer,USA,Low,Business Owner,15,Complete,Kolkata,40,Medium,Closed,No
C05895,Customer_5895,T005895,2025-10-30,132688,Cheque,Panama,High,Freelancer,92,Complete,Kolkata,65,Medium,Open,No
C05896,Customer_5896,T005896,2025-04-10,60019,Cash Deposit,Singapore,Low,Student,12,Complete,Chennai,20,Low,Closed,No
C05897,Customer_5897,T005897,2025-02-26,189809,Cash Withdrawal,Panama,High,Doctor,87,Complete,Pune,65,Medium,Open,No
C05898,Customer_5898,T005898,2025-10-03,132913,Cheque,Panama,High,Freelancer,104,Pending,Hyderabad,70,High,Open,No
C05899,Customer_5899,T005899,2025-09-30,210565,Cash Deposit,Panama,High,Freelancer,52,Complete,Pune,65,Medium,Open,No
C05900,Customer_5900,T005900,2025-04-06,178417,Online Transfer,Germany,Low,Student,89,Pending,Chennai,45,Medium,Closed,No
C05901,Customer_5901,T005901,2025-04-06,19750,Online Transfer,Germany,Low,Trader,120,Complete,Delhi,0,Low,Closed,No
C05902,Customer_5902,T005902,2025-07-19,21233,Cheque,Germany,Low,Consultant,145,Complete,Delhi,0,Low,Closed,No
C05903,Customer_5903,T005903,2025-03-17,48295,Cash Withdrawal,Cayman Islands,High,Consultant,89,Complete,Bangalore,25,Low,Closed,No
C05904,Customer_5904,T005904,2025-12-17,83294,Wire Transfer,UK,Low,Engineer,80,Pending,Kolkata,45,Medium,Closed,No
C05905,Customer_5905,T005905,2025-06-01,21133,Cash Deposit,Singapore,Low,Trader,159,Complete,Hyderabad,0,Low,Closed,No
C05906,Customer_5906,T005906,2025-11-18,24688,Cash Withdrawal,UK,Low,Freelancer,167,Complete,Chennai,0,Low,Closed,No
C05907,Customer_5907,T005907,2025-11-10,86168,Cash Withdrawal,India,Low,Engineer,40,Complete,Pune,20,Low,Closed,No
C05908,Customer_5908,T005908,2025-09-09,163393,Cash Deposit,Singapore,Low,Salaried,61,Complete,Kolkata,40,Medium,Closed,No
C05909,Customer_5909,T005909,2025-05-17,58564,Cheque,Panama,High,Trader,77,Complete,Pune,45,Medium,Closed,No
C05910,Customer_5910,T005910,2025-05-12,242807,Online Transfer,Hong Kong,Medium,Engineer,117,Complete,Pune,50,Medium,Closed,No
C05911,Customer_5911,T005911,2025-06-02,56314,Wire Transfer,UAE,Medium,Trader,48,Complete,Bangalore,50,Medium,Closed,No
C05912,Customer_5912,T005912,2025-11-07,2415,Online Transfer,Hong Kong,Medium,Trader,117,Complete,Mumbai,10,Low,Closed,No
C05913,Customer_5913,T005913,2025-03-04,113992,Cash Deposit,Canada,Low,Trader,166,Pending,Chennai,45,Medium,Closed,No
C05914,Customer_5914,T005914,2025-03-19,101293,Wire Transfer,USA,Low,Freelancer,89,Pending,Hyderabad,65,Medium,Open,No
C05915,Customer_5915,T005915,2025-10-04,59064,Cheque,Panama,High,Business Owner,25,Pending,Kolkata,50,Medium,Closed,No
C05916,Customer_5916,T005916,2025-02-04,10241,Cash Deposit,Hong Kong,Medium,Salaried,25,Complete,Delhi,10,Low,Closed,No
C05917,Customer_5917,T005917,2025-03-27,117951,Cheque,Panama,High,Consultant,160,Incomplete,Pune,80,High,Open,Yes
C05918,Customer_5918,T005918,2025-06-21,141039,Online Transfer,Canada,Low,Engineer,127,Complete,Delhi,40,Medium,Closed,No
C05919,Customer_5919,T005919,2025-01-27,127158,Wire Transfer,USA,Low,Freelancer,139,Complete,Delhi,60,Medium,Open,No
C05920,Customer_5920,T005920,2025-05-25,243871,Online Transfer,UK,Low,Business Owner,62,Complete,Mumbai,40,Medium,Closed,No
C05921,Customer_5921,T005921,2025-11-10,243057,Wire Transfer,Canada,Low,Salaried,123,Pending,Bangalore,65,Medium,Open,No
C05922,Customer_5922,T005922,2025-11-03,149538,Cash Deposit,UK,Low,Salaried,150,Complete,Hyderabad,40,Medium,Closed,No
C05923,Customer_5923,T005923,2025-05-27,59112,Cash Deposit,Cayman Islands,High,Business Owner,83,Complete,Delhi,45,Medium,Closed,No
C05924,Customer_5924,T005924,2025-09-07,101002,Cheque,Germany,Low,Salaried,124,Complete,Bangalore,40,Medium,Closed,No
C05925,Customer_5925,T005925,2025-06-03,187546,Cash Withdrawal,Singapore,Low,Freelancer,118,Complete,Chennai,40,Medium,Closed,No
C05926,Customer_5926,T005926,2025-03-03,146261,Cash Deposit,India,Low,Student,105,Complete,Pune,40,Medium,Closed,No
C05927,Customer_5927,T005927,2025-12-12,228927,Wire Transfer,Canada,Low,Consultant,149,Complete,Mumbai,60,Medium,Open,No
C05928,Customer_5928,T005928,2025-11-21,31473,Online Transfer,USA,Low,Student,10,Pending,Hyderabad,5,Low,Closed,No
C05929,Customer_5929,T005929,2025-11-29,17998,Cash Withdrawal,Panama,High,Doctor,29,Pending,Mumbai,30,Low,Closed,No
C05930,Customer_5930,T005930,2025-03-22,185932,Cash Deposit,Panama,High,Student,150,Complete,Kolkata,65,Medium,Open,No
C05931,Customer_5931,T005931,2025-04-28,235800,Wire Transfer,Canada,Low,Business Owner,154,Pending,Delhi,65,Medium,Open,No
C05932,Customer_5932,T005932,2025-10-02,41702,Cash Withdrawal,Panama,High,Salaried,38,Complete,Delhi,25,Low,Closed,No
C05933,Customer_5933,T005933,2025-12-25,121547,Online Transfer,Hong Kong,Medium,Consultant,88,Complete,Delhi,50,Medium,Closed,No
C05934,Customer_5934,T005934,2025-05-07,249876,Cheque,Singapore,Low,Salaried,126,Pending,Delhi,45,Medium,Closed,No
C05935,Customer_5935,T005935,2025-12-31,230300,Cash Withdrawal,Canada,Low,Consultant,71,Complete,Bangalore,40,Medium,Closed,No
C05936,Customer_5936,T005936,2025-07-08,77487,Cash Deposit,USA,Low,Engineer,135,Complete,Bangalore,20,Low,Closed,No
C05937,Customer_5937,T005937,2025-06-15,238872,Cash Deposit,USA,Low,Doctor,124,Pending,Mumbai,45,Medium,Closed,No
C05938,Customer_5938,T005938,2025-10-08,188426,Cash Deposit,Singapore,Low,Student,129,Pending,Hyderabad,45,Medium,Closed,No
C05939,Customer_5939,T005939,2025-11-01,182993,Online Transfer,Hong Kong,Medium,Consultant,114,Incomplete,Mumbai,65,Medium,Open,No
C05940,Customer_5940,T005940,2025-01-28,240041,Cheque,Hong Kong,Medium,Student,66,Pending,Kolkata,55,Medium,Closed,No
C05941,Customer_5941,T005941,2025-05-29,137084,Online Transfer,Cayman Islands,High,Business Owner,3,Complete,Hyderabad,65,Medium,Open,No
C05942,Customer_5942,T005942,2025-05-18,11781,Cash Deposit,Panama,High,Trader,36,Complete,Chennai,25,Low,Closed,No
C05943,Customer_5943,T005943,2025-06-05,184029,Wire Transfer,Hong Kong,Medium,Freelancer,170,Complete,Bangalore,70,High,Open,No
C05944,Customer_5944,T005944,2025-01-24,4688,Cheque,Canada,Low,Trader,177,Complete,Kolkata,0,Low,Closed,No
C05945,Customer_5945,T005945,2025-06-17,206526,Cheque,Canada,Low,Engineer,41,Complete,Kolkata,40,Medium,Closed,No
C05946,Customer_5946,T005946,2025-10-13,204215,Cash Deposit,Cayman Islands,High,Trader,100,Incomplete,Kolkata,80,High,Open,Yes
C05947,Customer_5947,T005947,2025-01-16,83441,Wire Transfer,Singapore,Low,Doctor,50,Complete,Bangalore,40,Medium,Closed,No
C05948,Customer_5948,T005948,2025-05-06,124402,Cash Withdrawal,Singapore,Low,Engineer,153,Pending,Mumbai,45,Medium,Closed,No
C05949,Customer_5949,T005949,2025-01-05,38670,Online Transfer,USA,Low,Salaried,32,Complete,Mumbai,0,Low,Closed,No
C05950,Customer_5950,T005950,2025-01-08,14051,Online Transfer,Cayman Islands,High,Doctor,58,Complete,Chennai,25,Low,Closed,No
C05951,Customer_5951,T005951,2025-02-28,240694,Cheque,India,Low,Student,30,Complete,Kolkata,40,Medium,Closed,No
C05952,Customer_5952,T005952,2025-06-19,161590,Cash Deposit,Germany,Low,Student,8,Incomplete,Chennai,55,Medium,Closed,No
C05953,Customer_5953,T005953,2025-09-28,111555,Wire Transfer,Cayman Islands,High,Salaried,125,Complete,Chennai,85,High,Open,Yes
C05954,Customer_5954,T005954,2025-02-19,24006,Online Transfer,Canada,Low,Consultant,112,Pending,Bangalore,5,Low,Closed,No
C05955,Customer_5955,T005955,2025-07-21,29376,Cash Withdrawal,Panama,High,Engineer,169,Complete,Hyderabad,25,Low,Closed,No
C05956,Customer_5956,T005956,2025-12-16,183904,Wire Transfer,Hong Kong,Medium,Salaried,174,Complete,Hyderabad,70,High,Open,No
C05957,Customer_5957,T005957,2025-02-17,29071,Online Transfer,Hong Kong,Medium,Doctor,139,Complete,Mumbai,10,Low,Closed,No
C05958,Customer_5958,T005958,2025-01-24,113615,Wire Transfer,Singapore,Low,Business Owner,166,Pending,Delhi,65,Medium,Open,No
C05959,Customer_5959,T005959,2025-02-09,65737,Cash Deposit,UAE,Medium,Consultant,10,Complete,Hyderabad,30,Low,Closed,No
C05960,Customer_5960,T005960,2025-06-22,235682,Wire Transfer,Panama,High,Student,120,Pending,Kolkata,90,High,Open,Yes
C05961,Customer_5961,T005961,2025-09-03,46351,Cash Withdrawal,Canada,Low,Engineer,62,Complete,Bangalore,0,Low,Closed,No
C05962,Customer_5962,T005962,2025-01-08,186377,Online Transfer,UK,Low,Engineer,42,Pending,Chennai,45,Medium,Closed,No
C05963,Customer_5963,T005963,2025-11-10,148857,Wire Transfer,Hong Kong,Medium,Engineer,97,Complete,Bangalore,70,High,Open,No
C05964,Customer_5964,T005964,2025-03-21,136191,Cash Withdrawal,UAE,Medium,Engineer,151,Incomplete,Chennai,65,Medium,Open,No
C05965,Customer_5965,T005965,2025-08-05,24856,Cheque,Canada,Low,Business Owner,77,Complete,Bangalore,0,Low,Closed,No
C05966,Customer_5966,T005966,2025-05-04,80342,Online Transfer,Canada,Low,Salaried,167,Complete,Mumbai,20,Low,Closed,No
C05967,Customer_5967,T005967,2025-08-26,142792,Cash Withdrawal,Singapore,Low,Student,67,Complete,Hyderabad,40,Medium,Closed,No
C05968,Customer_5968,T005968,2025-12-18,240269,Cash Deposit,Canada,Low,Engineer,177,Complete,Bangalore,40,Medium,Closed,No
C05969,Customer_5969,T005969,2025-10-01,15849,Online Transfer,UAE,Medium,Doctor,60,Complete,Mumbai,10,Low,Closed,No
C05970,Customer_5970,T005970,2025-06-16,162583,Cash Deposit,USA,Low,Engineer,122,Complete,Chennai,40,Medium,Closed,No
C05971,Customer_5971,T005971,2025-11-14,51601,Cash Deposit,Germany,Low,Freelancer,47,Complete,Bangalore,20,Low,Closed,No
C05972,Customer_5972,T005972,2025-09-12,219318,Cash Deposit,Canada,Low,Doctor,106,Complete,Kolkata,40,Medium,Closed,No
C05973,Customer_5973,T005973,2025-10-14,69367,Wire Transfer,Singapore,Low,Student,143,Incomplete,Chennai,55,Medium,Closed,No
C05974,Customer_5974,T005974,2025-08-11,82829,Online Transfer,India,Low,Engineer,50,Complete,Delhi,20,Low,Closed,No
C05975,Customer_5975,T005975,2025-09-24,71523,Cheque,UAE,Medium,Salaried,43,Complete,Chennai,30,Low,Closed,No
C05976,Customer_5976,T005976,2025-03-17,221814,Cash Deposit,Singapore,Low,Consultant,49,Incomplete,Hyderabad,55,Medium,Closed,No
C05977,Customer_5977,T005977,2025-12-08,200411,Wire Transfer,India,Low,Freelancer,138,Complete,Pune,60,Medium,Open,No
C05978,Customer_5978,T005978,2025-03-26,30229,Cash Deposit,Germany,Low,Student,137,Complete,Kolkata,0,Low,Closed,No
C05979,Customer_5979,T005979,2025-01-11,197307,Online Transfer,Panama,High,Consultant,159,Complete,Chennai,65,Medium,Open,No
C05980,Customer_5980,T005980,2025-08-04,131357,Online Transfer,UK,Low,Consultant,46,Incomplete,Pune,55,Medium,Closed,No
C05981,Customer_5981,T005981,2025-06-19,2130,Cheque,UK,Low,Salaried,32,Complete,Chennai,0,Low,Closed,No
C05982,Customer_5982,T005982,2025-05-04,195493,Cash Withdrawal,UAE,Medium,Business Owner,126,Pending,Bangalore,55,Medium,Closed,No
C05983,Customer_5983,T005983,2025-02-10,233660,Cash Deposit,Panama,High,Doctor,154,Complete,Chennai,65,Medium,Open,No
C05984,Customer_5984,T005984,2025-09-27,191104,Wire Transfer,Panama,High,Freelancer,168,Complete,Hyderabad,85,High,Open,Yes
C05985,Customer_5985,T005985,2025-02-09,214964,Cash Deposit,Panama,High,Salaried,5,Complete,Hyderabad,65,Medium,Open,No
C05986,Customer_5986,T005986,2025-07-21,5548,Wire Transfer,Hong Kong,Medium,Business Owner,148,Complete,Hyderabad,30,Low,Closed,No
C05987,Customer_5987,T005987,2025-09-30,212810,Online Transfer,Canada,Low,Freelancer,58,Incomplete,Bangalore,55,Medium,Closed,No
C05988,Customer_5988,T005988,2025-10-09,213344,Online Transfer,UK,Low,Trader,13,Complete,Chennai,40,Medium,Closed,No
C05989,Customer_5989,T005989,2025-06-28,204877,Cash Withdrawal,Hong Kong,Medium,Trader,77,Complete,Mumbai,50,Medium,Closed,No
C05990,Customer_5990,T005990,2025-05-04,199666,Cash Deposit,UK,Low,Consultant,162,Incomplete,Mumbai,55,Medium,Closed,No
C05991,Customer_5991,T005991,2025-09-18,55135,Online Transfer,Cayman Islands,High,Salaried,23,Complete,Mumbai,45,Medium,Closed,No
C05992,Customer_5992,T005992,2025-04-15,107646,Cheque,UAE,Medium,Trader,141,Complete,Mumbai,50,Medium,Closed,No
C05993,Customer_5993,T005993,2025-06-08,249462,Cheque,Hong Kong,Medium,Trader,118,Complete,Delhi,50,Medium,Closed,No
C05994,Customer_5994,T005994,2025-05-11,193321,Cash Withdrawal,Hong Kong,Medium,Trader,126,Incomplete,Kolkata,65,Medium,Open,No
C05995,Customer_5995,T005995,2025-09-01,13757,Cash Withdrawal,Singapore,Low,Business Owner,120,Complete,Kolkata,0,Low,Closed,No
C05996,Customer_5996,T005996,2025-07-12,195783,Cheque,Singapore,Low,Freelancer,105,Complete,Kolkata,40,Medium,Closed,No
C05997,Customer_5997,T005997,2025-10-15,249019,Cash Withdrawal,India,Low,Trader,102,Complete,Mumbai,40,Medium,Closed,No
C05998,Customer_5998,T005998,2025-01-11,158780,Wire Transfer,Canada,Low,Freelancer,172,Incomplete,Pune,75,High,Open,Yes
C05999,Customer_5999,T005999,2025-02-08,223718,Cheque,UK,Low,Business Owner,127,Complete,Chennai,40,Medium,Closed,No
C06000,Customer_6000,T006000,2025-02-01,201845,Cash Deposit,Hong Kong,Medium,Engineer,119,Complete,Pune,50,Medium,Closed,No
C06001,Customer_6001,T006001,2025-10-26,55254,Online Transfer,Canada,Low,Student,173,Complete,Delhi,20,Low,Closed,No
C06002,Customer_6002,T006002,2025-03-22,193955,Online Transfer,India,Low,Doctor,140,Complete,Bangalore,40,Medium,Closed,No
C06003,Customer_6003,T006003,2025-09-16,101735,Cash Deposit,UK,Low,Salaried,25,Pending,Chennai,45,Medium,Closed,No
C06004,Customer_6004,T006004,2025-05-07,182429,Cheque,USA,Low,Consultant,26,Complete,Chennai,40,Medium,Closed,No
C06005,Customer_6005,T006005,2025-10-27,186537,Cheque,Singapore,Low,Doctor,172,Complete,Delhi,40,Medium,Closed,No
C06006,Customer_6006,T006006,2025-09-10,229407,Cash Withdrawal,Germany,Low,Salaried,122,Complete,Hyderabad,40,Medium,Closed,No
C06007,Customer_6007,T006007,2025-01-30,10604,Wire Transfer,Singapore,Low,Trader,161,Pending,Pune,25,Low,Closed,No
C06008,Customer_6008,T006008,2025-02-21,216335,Cheque,UAE,Medium,Consultant,66,Complete,Chennai,50,Medium,Closed,No
C06009,Customer_6009,T006009,2025-07-16,82932,Cash Withdrawal,Cayman Islands,High,Student,19,Incomplete,Delhi,60,Medium,Open,No
C06010,Customer_6010,T006010,2025-07-21,74179,Online Transfer,UK,Low,Salaried,154,Complete,Hyderabad,20,Low,Closed,No
C06011,Customer_6011,T006011,2025-04-26,3750,Cash Withdrawal,Panama,High,Doctor,100,Complete,Kolkata,25,Low,Closed,No
C06012,Customer_6012,T006012,2025-04-20,200126,Cash Withdrawal,USA,Low,Business Owner,149,Pending,Hyderabad,45,Medium,Closed,No
C06013,Customer_6013,T006013,2025-12-21,39704,Cash Deposit,Cayman Islands,High,Salaried,99,Pending,Mumbai,30,Low,Closed,No
C06014,Customer_6014,T006014,2025-12-27,171358,Cash Deposit,Singapore,Low,Consultant,149,Incomplete,Kolkata,55,Medium,Closed,No
C06015,Customer_6015,T006015,2025-01-13,193952,Cash Withdrawal,USA,Low,Engineer,66,Complete,Hyderabad,40,Medium,Closed,No
C06016,Customer_6016,T006016,2025-05-20,153593,Cash Deposit,Hong Kong,Medium,Engineer,69,Complete,Bangalore,50,Medium,Closed,No
C06017,Customer_6017,T006017,2025-07-08,159423,Cash Withdrawal,UK,Low,Engineer,65,Complete,Mumbai,40,Medium,Closed,No
C06018,Customer_6018,T006018,2025-10-22,161383,Online Transfer,Hong Kong,Medium,Freelancer,45,Complete,Hyderabad,50,Medium,Closed,No
C06019,Customer_6019,T006019,2025-03-20,56068,Online Transfer,UK,Low,Salaried,11,Complete,Pune,20,Low,Closed,No
C06020,Customer_6020,T006020,2025-05-21,59531,Cash Withdrawal,Germany,Low,Doctor,70,Complete,Pune,20,Low,Closed,No
C06021,Customer_6021,T006021,2025-10-17,189914,Online Transfer,Singapore,Low,Salaried,157,Complete,Kolkata,40,Medium,Closed,No
C06022,Customer_6022,T006022,2025-02-26,27338,Cheque,Hong Kong,Medium,Salaried,64,Pending,Bangalore,15,Low,Closed,No
C06023,Customer_6023,T006023,2025-05-24,80293,Cash Deposit,USA,Low,Doctor,112,Complete,Chennai,20,Low,Closed,No
C06024,Customer_6024,T006024,2025-04-12,209918,Cash Withdrawal,India,Low,Trader,63,Complete,Pune,40,Medium,Closed,No
C06025,Customer_6025,T006025,2025-09-21,160071,Cheque,Hong Kong,Medium,Business Owner,59,Complete,Hyderabad,50,Medium,Closed,No
C06026,Customer_6026,T006026,2025-10-04,40930,Cheque,Singapore,Low,Trader,113,Incomplete,Delhi,15,Low,Closed,No
C06027,Customer_6027,T006027,2025-07-14,214397,Cash Deposit,Hong Kong,Medium,Freelancer,154,Complete,Delhi,50,Medium,Closed,No
C06028,Customer_6028,T006028,2025-08-19,115477,Cash Deposit,Panama,High,Doctor,173,Pending,Chennai,70,High,Open,No
C06029,Customer_6029,T006029,2025-07-11,81604,Cash Withdrawal,Cayman Islands,High,Consultant,5,Complete,Chennai,45,Medium,Closed,No
C06030,Customer_6030,T006030,2025-11-21,165164,Online Transfer,Germany,Low,Consultant,161,Incomplete,Hyderabad,55,Medium,Closed,No
C06031,Customer_6031,T006031,2025-09-01,41546,Wire Transfer,Panama,High,Freelancer,143,Complete,Delhi,45,Medium,Closed,No
C06032,Customer_6032,T006032,2025-12-08,194293,Cheque,Hong Kong,Medium,Business Owner,92,Complete,Pune,50,Medium,Closed,No
C06033,Customer_6033,T006033,2025-01-08,128089,Wire Transfer,Germany,Low,Business Owner,58,Incomplete,Kolkata,75,High,Open,Yes
